Date:,Thu Sep  5 15:31:12 2024
Time:,1725564672.9033756
t1,v1,t2,v2,t3,v3,t4,v4,t5,v5,t6,v6,t7,v7,t8,v8,t9,T
66.93199396133423,-0.0644311,67.25426936149597,-0.065274,67.8748927116394,1.861836,68.34374666213989,0.0995945,68.96121859550476,0.451586,69.28368997573853,0.450766,69.6055040359497,0.863271,69.91226649284363,0.87856,69.9634325504303,24.5156
70.45321583747864,-0.0644638,70.79173731803894,-0.0652994,71.39183497428894,1.862405,71.85943508148193,0.0995952,72.47550320625305,0.451758,72.79886198043823,0.450949,73.12098836898804,0.863525,73.43862247467041,0.80173,73.47427725791931,24.5391
73.94322991371155,-0.0645008,74.27581572532654,-0.0653262,74.89610505104065,1.863012,75.35901117324829,0.0995952,75.96471405029297,0.451938,76.28407740592957,0.451135,76.59065341949463,0.863803,76.90661144256592,0.862998,76.9368646144867,24.4922
77.40285420417786,-0.0645282,77.72110533714294,-0.0653544,78.32408261299133,1.863612,78.79698610305786,0.0995951,79.40579843521118,0.452128,79.70793533325195,0.451318,80.00964689254761,0.864068,80.32102179527283,0.857307,80.3568046092987,24.5547
80.84214448928833,-0.0645645,81.140456199646,-0.0653826,81.7563304901123,1.864229,82.2112672328949,0.0995948,82.83701705932617,0.452306,83.14479351043701,0.451521,83.45220065116882,0.864348,83.7703218460083,0.880605,83.80172634124756,24.6875
84.27871251106262,-0.0645988,84.59565544128418,-0.0654037,85.20421719551086,1.86486,85.6637372970581,0.0995949,86.28317618370056,0.452498,86.59545302391052,0.451713,86.90064215660095,0.864636,87.20199084281921,0.899322,87.2641932964325,24.6875
87.73309278488159,-0.0646318,88.05153608322144,-0.0654368,88.7021894454956,1.865527,89.16527676582336,0.0995961,89.79318499565125,0.452701,90.09436082839966,0.451925,90.43718934059143,0.864935,90.74872159957886,0.873014,90.80020928382874,24.7969
91.27394771575928,-0.0646714,91.60445022583008,-0.0654657,92.21329617500305,1.866213,92.6863784790039,0.0995963,93.29547619819641,0.452914,93.59786939620972,0.452141,93.90518712997437,0.865234,94.23291611671448,0.753017,94.26388192176819,24.7969
94.74473595619202,-0.0647092,95.0672664642334,-0.0654963,95.68670177459717,1.866914,96.14859533309937,0.0995959,96.78018498420715,0.453119,97.0824453830719,0.45236,97.4117066860199,0.86554,97.72925662994385,0.745066,97.76053428649902,24.8984
98.24528884887695,-0.064747,98.56233978271484,-0.0655283,99.16703963279724,1.867613,99.62966084480286,0.0995959,100.25179624557495,0.453327,100.57010984420776,0.452573,100.8997745513916,0.865848,101.21861815452576,0.757739,101.24915790557861,24.9531
101.72410845756531,-0.0647904,102.04909491539001,-0.0655607,102.66771960258484,1.868341,103.13348412513733,0.0995957,103.74537014961243,0.45355,104.05188083648682,0.452804,104.36494207382202,0.866185,104.67167258262634,0.72832,104.71828293800354,25.0
105.2038266658783,-0.0648265,105.51671504974365,-0.0655928,106.1734893321991,1.869089,106.6425347328186,0.0995959,107.247971534729,0.453776,107.55006623268127,0.453036,107.85154867172241,0.866517,108.15027618408203,0.727752,108.21248006820679,25.1016
108.6796441078186,-0.0648689,108.99241828918457,-0.065626,109.59692573547363,1.869828,110.05973434448242,0.0995952,110.6675136089325,0.453997,110.96505928039551,0.45326,111.26462841033936,0.866841,111.57200622558594,0.775571,111.63835763931274,25.1016
112.09788537025452,-0.0649072,112.42879748344421,-0.0656568,113.03671550750732,1.870585,113.50004959106445,0.0995956,114.12685346603394,0.454224,114.44196343421936,0.453497,114.7645616531372,0.86718,115.0767822265625,0.86843,115.11281538009644,25.1797
115.59710025787354,-0.0649505,115.90854835510254,-0.065694,116.5334153175354,1.871358,116.99734091758728,0.0995951,117.6028184890747,0.454458,117.90844702720642,0.453747,118.20490050315857,0.86754,118.51272344589233,0.868707,118.54370284080505,25.2031
119.02754974365234,-0.0649927,119.33595418930054,-0.0657264,119.95618176460266,1.872126,120.41005778312683,0.099596,121.0351254940033,0.45469,121.342520236969,0.453989,121.64976859092712,0.867876,121.98668336868286,0.898774,122.03357005119324,25.1875
122.52368116378784,-0.0650378,122.85166597366333,-0.0657647,123.4671220779419,1.872938,123.93037796020508,0.0995956,124.53883075714111,0.454928,124.84509634971619,0.454233,125.16411709785461,0.868227,125.48222804069519,0.928596,125.52878904342651,25.3438
126.01243042945862,-0.0650819,126.32359957695007,-0.0657975,126.98624539375305,1.87374,127.45443606376648,0.0995969,128.06835842132568,0.455182,128.39135599136353,0.454493,128.69832468032837,0.868592,128.99872207641602,0.721718,129.02983808517456,25.5156
129.50889778137207,-0.0651282,129.83571815490723,-0.0658358,130.451078414917,1.874563,130.92095971107483,0.0995963,131.54445815086365,0.455427,131.86310029029846,0.45475,132.1595516204834,0.86895,132.48405122756958,0.827871,132.51530265808105,25.5156
132.99945378303528,-0.0651734,133.33206629753113,-0.0658713,133.94195175170898,1.875402,134.40499234199524,0.0995958,135.02242064476013,0.455672,135.32899618148804,0.455002,135.62593388557434,0.869304,135.95337843894958,0.799879,135.98360872268677,25.5469
136.46295261383057,-0.0652187,136.78528022766113,-0.0659087,137.4024748802185,1.876221,137.87619137763977,0.0995962,138.49062538146973,0.455928,138.7971532344818,0.455272,139.09905219078064,0.869682,139.40492820739746,0.785966,139.4351098537445,25.6328
139.91891813278198,-0.0652662,140.2423894405365,-0.0659464,140.85340523719788,1.877076,141.32523369789124,0.0995951,141.95239067077637,0.456184,142.27051901817322,0.455534,142.5781512260437,0.870068,142.91042590141296,0.933254,142.94078612327576,25.7031
143.41000390052795,-0.0653124,143.7381808757782,-0.0659835,144.34097599983215,1.877937,144.80475163459778,0.0995953,145.41505670547485,0.45644,145.74257063865662,0.45579,146.06053233146667,0.870425,146.3629970550537,0.871987,146.39423418045044,25.75
146.86850476264954,-0.0653578,147.1918909549713,-0.0660231,147.81770396232605,1.878788,148.2764391899109,0.0995956,148.88126754760742,0.456701,149.1930582523346,0.456071,149.48983550071716,0.870812,149.79705834388733,0.905138,149.82829642295837,25.8438
150.29842829704285,-0.0654057,150.62285566329956,-0.0660618,151.23946690559387,1.879633,151.69235801696777,0.0995942,152.3061330318451,0.456965,152.6135687828064,0.456333,152.91038918495178,0.871181,153.2173056602478,0.761988,153.24890184402466,25.8828
153.7171814441681,-0.0654553,154.03183937072754,-0.0661002,154.6423020362854,1.8805,155.1008791923523,0.0995961,155.71594643592834,0.457215,156.01336908340454,0.4566,156.3390429019928,0.871564,156.65195226669312,0.748193,156.67761039733887,25.9219
157.16632556915283,-0.0655061,157.47927737236023,-0.0661386,158.10706281661987,1.881365,158.57076478004456,0.0995952,159.1679048538208,0.457482,159.47672390937805,0.456881,159.79594779014587,0.871951,160.10671615600586,0.844995,160.13741493225098,26.1016
160.61548137664795,-0.0655491,160.93143939971924,-0.0661775,161.55759119987488,1.882261,162.0252468585968,0.0995956,162.63417840003967,0.457751,162.93653011322021,0.45715,163.2426426410675,0.87234,163.5450689792633,0.913182,163.57630133628845,26.1563
164.05068516731262,-0.0655997,164.3788137435913,-0.0662139,164.98266744613647,1.883127,165.4484794139862,0.0995958,166.04845666885376,0.458012,166.35589957237244,0.457425,166.66352534294128,0.872712,166.95981454849243,0.916767,167.00112438201904,26.1484
167.4783639907837,-0.0656462,167.7951431274414,-0.0662548,168.4029393196106,1.884008,168.86741304397583,0.0995954,169.49308705329895,0.45828,169.79505562782288,0.45771,170.10181879997253,0.873108,170.39940404891968,0.898061,170.43035101890564,26.1953
170.89932084083557,-0.0656967,171.2258653640747,-0.0662928,171.85736680030823,1.884892,172.35228753089905,0.0995956,172.97744989395142,0.458558,173.28449487686157,0.457989,173.61840295791626,0.873501,173.93624258041382,0.881493,173.98223757743835,26.2813
174.46172857284546,-0.0657452,174.76233506202698,-0.0663341,175.37395310401917,1.885808,175.84244060516357,0.0995957,176.46222805976868,0.458823,176.75898432731628,0.458266,177.09067964553833,0.873907,177.41544461250305,0.889395,177.47170567512512,26.4375
177.94680213928223,-0.0657944,178.2567493915558,-0.0663757,178.8860580921173,1.886726,179.34874367713928,0.0995963,179.95758652687073,0.459101,180.25418710708618,0.458555,180.57893538475037,0.874308,180.88056635856628,0.870426,180.92637252807617,26.4844
181.39015674591064,-0.0658509,181.71775674819946,-0.0664169,182.32216382026672,1.887637,182.7865297794342,0.0995965,183.39940428733826,0.459375,183.68797159194946,0.458841,184.00881814956665,0.874692,184.33480215072632,0.809628,184.36577486991882,26.5859
184.84834718704224,-0.0658982,185.1712019443512,-0.0664569,185.78295826911926,1.888538,186.24185252189636,0.0995948,186.84847402572632,0.459653,187.14901685714722,0.459127,187.44800662994385,0.875095,187.7647738456726,0.790871,187.80082201957703,26.6484
188.2696361541748,-0.0659485,188.59306383132935,-0.066499,189.24641704559326,1.889445,189.7078948020935,0.0995969,190.30577158927917,0.45993,190.61662316322327,0.459409,190.9188449382782,0.875514,191.26263189315796,0.848405,191.30945682525635,26.7188
191.79341959953308,-0.0659988,192.10582160949707,-0.0665398,192.71163272857666,1.890389,193.17148065567017,0.0995962,193.8068811893463,0.460216,194.11298322677612,0.459703,194.4719045162201,0.875925,194.79468297958374,0.755171,194.82591891288757,26.8047
195.29408359527588,-0.0660548,195.61838841438293,-0.0665819,196.24768900871277,1.891335,196.70633792877197,0.0995962,197.3186480998993,0.460502,197.62559270858765,0.460009,197.92307782173157,0.876317,198.2307620048523,0.739254,198.26733493804932,26.875
198.73893523216248,-0.066104,199.06544423103333,-0.0666254,199.71670961380005,1.89227,200.18069982528687,0.0995956,200.79852533340454,0.46079,201.10585689544678,0.460308,201.42435956001282,0.876739,201.72765445709229,0.747278,201.76201486587524,26.9844
202.24221205711365,-0.0661557,202.55365538597107,-0.066668,203.18483781814575,1.893222,203.64595341682434,0.0995953,204.2716040611267,0.461078,204.59269380569458,0.460604,204.92978405952454,0.877149,205.25083589553833,0.881723,205.2993984222412,27.0313
205.79353260993958,-0.066211,206.1191599369049,-0.0667105,206.74191999435425,1.894191,207.21410489082336,0.0995951,207.8317952156067,0.461372,208.1501386165619,0.460915,208.47793889045715,0.877572,208.79892921447754,0.922899,208.86226606369019,27.1484
209.34692358970642,-0.0662664,209.69265508651733,-0.0667541,210.3238501548767,1.895164,210.81498050689697,0.0995952,211.44740962982178,0.461681,211.76486134529114,0.461226,212.07018446922302,0.877984,212.37616872787476,0.781568,212.40739274024963,27.2422
212.88309955596924,-0.0663197,213.2108597755432,-0.066797,213.8315258026123,1.89611,214.29486751556396,0.0995953,214.91441226005554,0.461972,215.23236918449402,0.461529,215.56204295158386,0.878399,215.8793442249298,0.766287,215.95747137069702,27.2344
216.43079566955566,-0.0663739,216.76235055923462,-0.0668446,217.37473225593567,1.897118,217.84803080558777,0.0995951,218.46299767494202,0.46227,218.7752914428711,0.461837,219.0781524181366,0.878856,219.3934943675995,0.867985,219.42473077774048,27.3516
