seconds_pre_waveform_query	1728586898.538301
seconds_post_waveform_query	1728586898.586729
xzero1	0
xmultiplier1	9.9e+37
yzero1	-4.25201762205e+47
ymultiplier1	9.9e+37
transfer_duty_cycle	0.9157023005035592
xzero2	0
xmultiplier2	1e-05
yzero2	0.32
ymultiplier2	0.08
xzero3	0
xmultiplier3	1e-05
yzero3	-0.0
ymultiplier3	0.04
xzero4	0
xmultiplier4	1e-05
yzero4	1.2000000000000002
ymultiplier4	0.2
DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2], d[3], d[4] )\n\nxlabels = 'x'\nylabels = ( 'y1', 'y2', 'y3', 'y4' )\n"
self.number_history	0
self.text_log_note	'Note'

x	y1	y2	y3	y4
0.0037500000000000003	_	-1.76	-0.48	-5.0
0.0037600000000000003	_	-1.76	-0.4402	-5.0
0.0037700000000000003	_	-1.6	-0.48	-5.2
0.0037800000000000004	_	-1.76	-0.48	-5.0
0.0037900000000000004	_	-1.6	-0.36	-5.2
0.0038000000000000004	_	-1.6	-0.48	-5.2
0.0038100000000000005	_	-1.76	-0.36	-5.0
0.0038200000000000005	_	-1.6	-0.48	-5.2
0.0038300000000000005	_	-1.68	-0.36	-5.0
0.0038400000000000005	_	-1.6	-0.48	-5.0
0.00385	_	-1.68	-0.36	-5.2
0.00386	_	-1.6	-0.48	-5.0
0.00387	_	-1.68	-0.36	-5.2
0.00388	_	-1.6	-0.4001	-5.0
0.0038900000000000002	_	-1.68	-0.36	-5.2
0.0039000000000000003	_	-1.6	-0.4001	-5.0
0.00391	_	-1.68	-0.36	-5.2
0.003920000000000001	_	-1.6	-0.36	-5.0
0.00393	_	-1.68	-0.4001	-5.2
0.00394	_	-1.6	-0.36	-5.2
0.00395	_	-1.68	-0.4001	-5.0
0.00396	_	-1.68	-0.4001	-5.0
0.0039700000000000004	_	-1.5205	-0.36	-5.2
0.00398	_	-1.68	-0.36	-5.2
0.0039900000000000005	_	-1.6	-0.4001	-5.0
0.004	_	-1.68	-0.4001	-5.2
0.0040100000000000005	_	-1.44	-0.32	-5.0
0.00402	_	-1.44	-0.4001	-5.2
0.004030000000000001	_	-1.68	-0.32	-5.0
0.00404	_	-1.44	-0.32	-5.2
0.004050000000000001	_	-1.6	-0.36	-5.0
0.00406	_	-1.5205	-0.36	-5.0
0.004070000000000001	_	-1.44	-0.32	-5.2
0.00408	_	-1.44	-0.36	-5.2
0.004090000000000001	_	-1.5205	-0.24	-5.0
0.0041	_	-1.5205	-0.24	-5.0
0.00411	_	-1.44	-0.28	-5.2
0.00412	_	-1.5205	-0.28	-5.0
0.00413	_	-1.44	-0.2001	-5.2
0.0041400000000000005	_	-1.44	-0.24	-5.2
0.00415	_	-1.5205	-0.12	-5.0
0.0041600000000000005	_	-1.5205	-0.16	-5.0
0.00417	_	-1.44	-0.08	-5.2
0.0041800000000000006	_	-1.5205	-0.12	-5.0
0.00419	_	-1.36	0.0	-5.2
0.004200000000000001	_	-1.5205	-0.04	-5.0
0.00421	_	-1.36	0.04	-5.2
0.004220000000000001	_	-1.5205	0.0	-5.0
0.00423	_	-1.36	0.16	-5.2
0.004240000000000001	_	-1.36	0.12	-5.0
0.00425	_	-1.5205	0.24	-5.2
0.004260000000000001	_	-1.36	0.2001	-5.0
0.00427	_	-1.44	0.36	-5.2
0.00428	_	-1.44	0.32	-5.2
0.00429	_	-1.36	0.48	-5.0
0.0043	_	-1.36	0.4402	-5.0
0.0043100000000000005	_	-1.44	0.56	-5.2
0.00432	_	-1.36	0.56	-5.2
0.0043300000000000005	_	-1.44	0.72	-5.0
0.00434	_	-1.36	0.68	-5.0
0.004350000000000001	_	-1.44	0.8403	-5.2
0.00436	_	-1.36	0.8003	-5.2
0.004370000000000001	_	-1.44	0.96	-5.0
0.00438	_	-1.36	0.9204	-5.0
0.004390000000000001	_	-1.44	1.08	-5.2
0.0044	_	-1.28	1.04	-5.0
0.004410000000000001	_	-1.44	1.12	-5.2
0.00442	_	-1.36	1.08	-5.0
0.004430000000000001	_	-1.44	1.24	-5.2
0.00444	_	-1.44	1.2	-5.0
0.00445	_	-1.2	1.32	-5.2
0.00446	_	-1.28	1.28	-5.0
0.00447	_	-1.2	1.32	-5.2
0.0044800000000000005	_	-1.28	1.32	-5.2
0.00449	_	-1.2	1.28	-5.0
0.0045000000000000005	_	-1.28	1.32	-5.0
0.00451	_	-1.2	1.28	-5.2
0.004520000000000001	_	-1.28	1.32	-5.0
0.00453	_	-1.2	1.2	-5.2
0.004540000000000001	_	-1.28	1.24	-5.0
0.00455	_	-1.2	1.16	-5.2
0.004560000000000001	_	-1.28	1.2	-5.2
0.00457	_	-1.2	1.08	-5.0
